Unnamed: 0,GP,GROUP_VALUE,PTS,REB,AST,STL,BLK,TOV,PLAYER_NAME,Tm,PLAYER_ID,NET_RATING,OREB_PCT,DREB_PCT,USG_PCT,TS_PCT,AST_PCT
909,33,Road,4.2,2.9,0.6,0.1,0.6,0.3,Luke Kornet,,1628436.0,-5.6,0.116,0.124,0.119,0.745,0.081
911,2,ALL,12.5,5.0,4.5,0.0,0.0,1.5,Mac McClung,PHI,1630644.0,19.6,0.073,0.152,0.243,0.563,0.29
913,53,ALL,4.6,1.4,1.3,0.4,0.1,0.5,Malachi Flynn,TOR,1630201.0,-3.5,0.019,0.097,0.168,0.479,0.145
912,30,Home,4.3,1.6,1.2,0.3,0.1,0.6,Malachi Flynn,,1630201.0,-10.6,0.019,0.101,0.164,0.434,0.128
914,23,Road,5.0,1.2,1.4,0.5,0.1,0.3,Malachi Flynn,,1630201.0,7.4,0.02,0.089,0.175,0.544,0.168
917,66,ALL,10.2,2.7,1.9,0.5,0.1,1.2,Malaki Branham,SAS,1631103.0,-11.1,0.017,0.098,0.188,0.524,0.112
916,32,Home,9.5,2.5,1.9,0.5,0.1,0.9,Malaki Branham,,1631103.0,-4.7,0.018,0.093,0.18,0.527,0.108
915,34,Road,10.9,2.9,1.9,0.5,0.1,1.4,Malaki Branham,,1631103.0,-16.7,0.017,0.103,0.195,0.522,0.116
918,67,ALL,14.9,4.2,3.7,0.7,0.3,1.5,Malcolm Brogdon,BOS,1627763.0,5.1,0.024,0.132,0.223,0.615,0.223
919,32,Home,14.3,4.2,3.6,0.7,0.3,1.8,Malcolm Brogdon,,1627763.0,7.1,0.028,0.129,0.223,0.614,0.213
920,35,Road,15.5,4.2,3.8,0.6,0.2,1.2,Malcolm Brogdon,,1627763.0,3.3,0.02,0.135,0.223,0.616,0.231
921,5,ALL,1.0,0.6,0.0,0.0,0.0,0.0,Malcolm Hill,CHI,1630792.0,39.1,0.0,0.214,0.167,0.625,0.0
922,81,ALL,12.7,3.5,1.5,0.8,0.1,1.1,Malik Beasley,TOT,1627736.0,-2.2,0.016,0.116,0.207,0.531,0.086
923,43,Home,13.6,3.7,1.5,0.8,0.1,1.2,Malik Beasley,,1627736.0,0.5,0.017,0.118,0.208,0.558,0.085
924,38,Road,11.6,3.2,1.5,0.8,0.1,1.0,Malik Beasley,,1627736.0,-5.5,0.015,0.113,0.205,0.499,0.087
927,77,ALL,13.5,2.6,3.9,0.6,0.3,1.9,Malik Monk,SAC,1628370.0,1.0,0.019,0.097,0.247,0.587,0.258
926,37,Home,11.9,2.4,4.0,0.5,0.4,1.7,Malik Monk,,1628370.0,-1.1,0.018,0.094,0.248,0.57,0.279
925,40,Road,15.0,2.9,3.8,0.8,0.2,2.1,Malik Monk,,1628370.0,2.8,0.02,0.1,0.246,0.6,0.24
928,22,ALL,2.6,1.4,0.4,0.2,0.4,0.5,Mamadi Diakite,CLE,1629603.0,0.7,0.051,0.133,0.164,0.56,0.07
930,52,ALL,5.1,2.2,0.7,0.4,0.1,0.9,MarJon Beauchamp,MIL,1630699.0,-7.2,0.05,0.103,0.175,0.513,0.072
929,25,Home,4.2,2.1,0.5,0.4,0.2,0.9,MarJon Beauchamp,,1630699.0,-6.1,0.064,0.103,0.172,0.486,0.06
931,27,Road,6.0,2.3,0.8,0.4,0.1,0.8,MarJon Beauchamp,,1630699.0,-8.0,0.039,0.103,0.176,0.532,0.082
932,65,ALL,11.2,4.0,1.8,0.6,0.3,0.9,Marcus Morris Sr.,LAC,202694.0,-0.3,0.017,0.127,0.176,0.534,0.09
934,36,Home,10.8,4.0,1.6,0.6,0.3,1.1,Marcus Morris Sr.,,202694.0,-0.7,0.016,0.123,0.175,0.52,0.083
933,29,Road,11.7,4.0,1.9,0.7,0.4,0.5,Marcus Morris Sr.,,202694.0,0.3,0.017,0.132,0.179,0.552,0.099
935,61,ALL,11.5,3.1,6.3,1.5,0.4,2.3,Marcus Smart,BOS,203935.0,6.3,0.024,0.073,0.176,0.538,0.256
936,28,Home,11.6,3.1,6.5,1.7,0.3,2.2,Marcus Smart,,203935.0,13.1,0.025,0.072,0.17,0.573,0.262
937,33,Road,11.4,3.2,6.1,1.4,0.5,2.5,Marcus Smart,,203935.0,0.6,0.023,0.073,0.18,0.51,0.251
940,43,ALL,9.0,7.1,0.4,0.7,1.0,0.9,Mark Williams,CHO,1631109.0,-4.7,0.106,0.232,0.168,0.659,0.033
939,20,Home,10.2,8.8,0.4,0.7,1.0,1.3,Mark Williams,,1631109.0,-7.1,0.112,0.241,0.166,0.651,0.03
938,23,Road,8.0,5.6,0.4,0.6,1.0,0.6,Mark Williams,,1631109.0,-1.6,0.099,0.221,0.171,0.668,0.037
942,60,ALL,14.0,3.9,5.7,1.5,0.4,2.3,Markelle Fultz,ORL,1628365.0,-3.7,0.038,0.095,0.208,0.564,0.29
943,29,Home,13.0,3.7,5.6,1.4,0.5,2.4,Markelle Fultz,,1628365.0,-3.5,0.038,0.091,0.211,0.541,0.293
941,31,Road,14.8,4.1,5.7,1.5,0.4,2.2,Markelle Fultz,,1628365.0,-3.9,0.038,0.098,0.205,0.585,0.288
946,35,ALL,3.8,2.0,0.9,0.3,0.1,0.5,Markieff Morris,TOT,202693.0,1.7,0.037,0.15,0.159,0.553,0.114
944,20,Home,4.2,1.8,0.6,0.2,0.2,0.4,Markieff Morris,,202693.0,0.7,0.026,0.153,0.178,0.576,0.09
945,15,Road,3.2,2.3,1.2,0.4,0.1,0.6,Markieff Morris,,202693.0,2.9,0.05,0.146,0.137,0.516,0.14
947,7,ALL,0.9,0.3,0.0,0.0,0.0,0.0,Marko Simonovic,CHI,1630250.0,27.3,0.043,0.059,0.145,0.381,0.0
948,42,ALL,12.0,6.4,0.9,0.5,0.7,1.1,Marvin Bagley III,DET,1628963.0,-10.6,0.091,0.179,0.202,0.587,0.058
950,18,Home,12.2,6.8,1.1,0.4,0.6,1.2,Marvin Bagley III,,1628963.0,-6.8,0.102,0.17,0.198,0.583,0.068
949,24,Road,11.8,6.1,0.7,0.5,0.8,1.0,Marvin Bagley III,,1628963.0,-13.7,0.082,0.187,0.205,0.59,0.05
953,79,ALL,10.8,8.9,3.1,0.6,0.6,1.5,Mason Plumlee,TOT,203486.0,-5.9,0.105,0.238,0.149,0.689,0.166
952,38,Home,10.2,9.3,2.8,0.6,0.5,1.5,Mason Plumlee,,203486.0,-1.6,0.112,0.266,0.147,0.696,0.152
951,41,Road,11.5,8.5,3.4,0.6,0.7,1.5,Mason Plumlee,,203486.0,-9.6,0.099,0.214,0.151,0.683,0.178
954,71,ALL,4.1,2.0,0.7,1.2,0.5,0.3,Matisse Thybulle,TOT,1629680.0,-0.5,0.032,0.085,0.102,0.552,0.059
956,40,Home,4.8,1.8,0.8,1.1,0.5,0.3,Matisse Thybulle,,1629680.0,-0.3,0.031,0.08,0.114,0.58,0.068
955,31,Road,3.3,2.1,0.7,1.2,0.4,0.4,Matisse Thybulle,,1629680.0,-0.7,0.034,0.091,0.088,0.507,0.049
957,34,ALL,3.6,0.8,0.5,0.1,0.0,0.2,Matt Ryan,TOT,1630346.0,2.2,0.013,0.067,0.157,0.538,0.068
958,17,Home,3.9,0.7,0.5,0.2,0.1,0.2,Matt Ryan,,1630346.0,0.6,0.013,0.061,0.172,0.526,0.068
959,17,Road,3.2,0.8,0.5,0.1,0.0,0.2,Matt Ryan,,1630346.0,4.0,0.013,0.072,0.142,0.554,0.068
960,32,ALL,1.5,0.4,1.3,0.2,0.0,0.3,Matthew Dellavedova,SAC,203521.0,-8.8,0.005,0.054,0.122,0.443,0.279
963,41,ALL,3.1,1.8,0.5,0.2,0.2,0.3,Max Christie,LAL,1631108.0,-7.1,0.012,0.126,0.1,0.566,0.054
961,20,Home,3.4,2.0,0.5,0.2,0.2,0.3,Max Christie,,1631108.0,-3.3,0.012,0.12,0.098,0.544,0.046
962,21,Road,2.9,1.7,0.5,0.2,0.1,0.3,Max Christie,,1631108.0,-11.4,0.013,0.133,0.103,0.594,0.065
964,80,ALL,11.5,3.2,2.1,0.5,0.2,0.9,Max Strus,MIA,1629622.0,-3.8,0.021,0.097,0.17,0.557,0.115
965,39,Home,11.5,3.3,2.1,0.5,0.2,0.7,Max Strus,,1629622.0,-1.8,0.021,0.099,0.162,0.576,0.11
966,41,Road,11.6,3.2,2.1,0.6,0.1,1.0,Max Strus,,1629622.0,-5.7,0.022,0.095,0.177,0.539,0.121
967,37,ALL,5.9,3.6,1.4,0.3,0.8,0.7,Maxi Kleber,DAL,1628467.0,-2.9,0.033,0.116,0.1,0.592,0.079
968,19,Home,4.7,3.5,1.1,0.4,0.8,0.6,Maxi Kleber,,1628467.0,-0.8,0.035,0.115,0.092,0.523,0.065
969,18,Road,7.3,3.8,1.7,0.3,0.8,0.9,Maxi Kleber,,1628467.0,-4.8,0.03,0.117,0.107,0.651,0.092
970,27,ALL,4.2,1.7,2.1,0.3,0.2,0.7,McKinley Wright IV,DAL,1630593.0,-14.9,0.026,0.109,0.16,0.536,0.275
971,9,ALL,4.8,3.8,0.1,0.2,0.0,0.7,Meyers Leonard,MIL,203086.0,-12.5,0.103,0.195,0.14,0.652,0.012
972,4,ALL,1.5,2.5,0.0,0.5,0.0,0.3,Mfiondu Kabengele,BOS,1629662.0,-6.9,0.132,0.152,0.107,0.381,0.0
975,7,ALL,3.4,2.3,0.6,0.1,0.0,0.3,Micah Potter,UTA,1630695.0,-4.2,0.046,0.22,0.121,0.8,0.133
973,4,Home,4.2,3.2,0.5,0.2,0.0,0.2,Micah Potter,,1630695.0,-7.0,0.038,0.244,0.125,0.708,0.105
974,3,Road,2.3,1.0,0.7,0.0,0.0,0.3,Micah Potter,,1630695.0,2.9,0.083,0.143,0.108,1.167,0.182
976,4,ALL,4.3,1.3,1.8,0.3,0.3,1.0,Michael Carter-Williams,ORL,203487.0,-32.4,0.021,0.125,0.191,0.498,0.28
977,1,ALL,0.0,0.0,0.0,0.0,0.0,0.0,Michael Foster Jr.,PHI,1630701.0,-100.0,0.0,0.0,0.0,0.0,0.0
978,62,ALL,17.4,5.5,1.0,0.6,0.5,1.1,Michael Porter Jr.,DEN,1629008.0,10.4,0.038,0.151,0.22,0.621,0.048
980,31,Home,17.3,5.9,0.8,0.6,0.4,0.9,Michael Porter Jr.,,1629008.0,17.9,0.046,0.154,0.213,0.625,0.036
979,31,Road,17.6,5.1,1.3,0.6,0.5,1.3,Michael Porter Jr.,,1629008.0,2.9,0.03,0.148,0.228,0.617,0.062
983,83,ALL,20.1,4.4,3.3,1.1,0.7,1.5,Mikal Bridges,TOT,1628969.0,0.8,0.026,0.094,0.223,0.587,0.141
981,42,Home,20.3,4.3,3.1,1.1,0.5,1.6,Mikal Bridges,,1628969.0,4.6,0.027,0.09,0.225,0.598,0.135
982,41,Road,20.0,4.5,3.4,1.0,1.0,1.5,Mikal Bridges,,1628969.0,-3.0,0.026,0.099,0.221,0.576,0.147
984,67,ALL,11.9,2.7,6.7,1.1,0.2,1.5,Mike Conley,TOT,201144.0,1.3,0.016,0.075,0.161,0.583,0.295
985,30,Home,12.2,2.5,6.8,1.0,0.2,1.6,Mike Conley,,201144.0,3.3,0.014,0.067,0.161,0.583,0.294
986,37,Road,11.7,2.9,6.6,1.1,0.2,1.5,Mike Conley,,201144.0,-0.5,0.018,0.082,0.161,0.583,0.296
988,63,ALL,6.1,3.2,0.8,0.2,0.4,0.4,Mike Muscala,TOT,203488.0,8.8,0.038,0.161,0.146,0.608,0.069
989,34,Home,6.6,3.4,0.8,0.1,0.5,0.4,Mike Muscala,,203488.0,12.6,0.054,0.162,0.153,0.64,0.074
987,29,Road,5.5,3.0,0.8,0.3,0.3,0.3,Mike Muscala,,203488.0,4.7,0.02,0.16,0.138,0.568,0.064
991,64,ALL,3.5,0.8,1.1,0.6,0.1,0.4,Miles McBride,NYK,1630540.0,3.6,0.016,0.047,0.141,0.475,0.13
990,30,Home,3.0,0.8,1.1,0.4,0.1,0.4,Miles McBride,,1630540.0,6.6,0.017,0.047,0.131,0.487,0.145
992,34,Road,3.9,0.8,1.1,0.7,0.1,0.4,Miles McBride,,1630540.0,1.4,0.014,0.046,0.149,0.468,0.12
995,59,ALL,7.4,9.4,0.9,0.9,1.8,0.7,Mitchell Robinson,NYK,1629011.0,7.3,0.164,0.178,0.101,0.652,0.044
994,31,Home,8.2,9.2,1.1,0.9,1.9,0.8,Mitchell Robinson,,1629011.0,8.5,0.16,0.176,0.101,0.739,0.051
993,28,Road,6.4,9.6,0.7,1.0,1.8,0.6,Mitchell Robinson,,1629011.0,5.9,0.169,0.18,0.101,0.558,0.036
998,49,ALL,6.6,4.6,0.9,0.3,0.9,0.6,Mo Bamba,TOT,1628964.0,1.5,0.076,0.198,0.166,0.602,0.086
997,26,Home,6.9,5.0,1.0,0.1,1.0,0.5,Mo Bamba,,1628964.0,5.7,0.082,0.218,0.174,0.606,0.093
996,23,Road,6.2,4.2,0.8,0.4,0.7,0.7,Mo Bamba,,1628964.0,-3.0,0.07,0.175,0.158,0.596,0.078
999,62,ALL,10.3,3.4,5.3,0.7,0.2,1.0,Monte Morris,WAS,1628420.0,0.1,0.016,0.106,0.155,0.579,0.249
1001,30,Home,10.0,3.4,5.7,0.8,0.2,1.0,Monte Morris,,1628420.0,3.8,0.019,0.11,0.169,0.556,0.278
1000,32,Road,10.5,3.4,4.8,0.6,0.2,0.9,Monte Morris,,1628420.0,-3.0,0.015,0.103,0.144,0.602,0.223
1002,57,ALL,5.6,2.8,0.6,0.3,0.4,0.6,Montrezl Harrell,PHI,1626149.0,2.2,0.1,0.133,0.178,0.631,0.073
1005,57,ALL,10.5,4.5,1.5,0.6,0.2,1.2,Moritz Wagner,ORL,1629021.0,-1.1,0.06,0.172,0.201,0.63,0.115
1003,29,Home,11.6,4.7,1.8,0.7,0.2,1.3,Moritz Wagner,,1629021.0,5.4,0.057,0.173,0.207,0.642,0.123
1004,28,Road,9.4,4.4,1.1,0.6,0.2,1.1,Moritz Wagner,,1629021.0,-8.8,0.064,0.171,0.195,0.615,0.104
1006,36,ALL,4.3,3.9,0.1,0.1,0.4,0.4,Moses Brown,TOT,1629650.0,3.5,0.165,0.262,0.188,0.607,0.021
1008,20,Home,3.0,2.9,0.2,0.0,0.2,0.5,Moses Brown,,1629650.0,-6.4,0.144,0.247,0.182,0.579,0.047
1007,16,Road,5.9,5.1,0.0,0.2,0.6,0.3,Moses Brown,,1629650.0,11.9,0.182,0.275,0.194,0.626,0.0
1009,63,ALL,4.8,1.7,0.8,0.3,0.1,0.5,Moses Moody,GSW,1630541.0,-0.6,0.034,0.091,0.141,0.603,0.085
1010,32,Home,3.6,1.5,0.6,0.2,0.1,0.5,Moses Moody,,1630541.0,-0.8,0.039,0.095,0.142,0.552,0.078
1011,31,Road,6.0,1.8,1.0,0.4,0.2,0.6,Moses Moody,,1630541.0,-0.4,0.03,0.088,0.139,0.64,0.09
1013,12,Home,2.2,1.8,0.2,0.2,0.2,0.5,Moussa Diabate,,1631217.0,-16.7,0.133,0.089,0.132,0.535,0.034
1012,10,Road,3.3,2.9,0.2,0.4,0.5,0.3,Moussa Diabate,,1631217.0,9.0,0.139,0.12,0.119,0.555,0.026
1015,62,ALL,18.0,7.5,1.4,0.6,2.3,1.7,Myles Turner,IND,1626167.0,-1.2,0.049,0.205,0.225,0.651,0.074
1014,30,Home,19.9,7.7,1.3,0.7,2.3,1.4,Myles Turner,,1626167.0,5.8,0.053,0.203,0.231,0.66,0.062
1016,32,Road,16.1,7.3,1.6,0.5,2.2,1.9,Myles Turner,,1626167.0,-8.3,0.045,0.207,0.219,0.642,0.087
1017,77,ALL,9.1,3.6,2.5,0.7,0.2,1.3,Naji Marshall,NOP,1630230.0,-0.1,0.027,0.132,0.172,0.539,0.147
1019,38,Home,8.4,3.8,2.6,0.7,0.2,1.4,Naji Marshall,,1630230.0,4.0,0.017,0.149,0.165,0.549,0.156
1018,39,Road,9.7,3.4,2.3,0.7,0.2,1.1,Naji Marshall,,1630230.0,-4.0,0.035,0.116,0.179,0.53,0.138
1022,54,ALL,6.6,2.6,0.9,0.4,0.4,0.7,Nassir Little,POR,1629642.0,-8.8,0.028,0.122,0.158,0.555,0.075
1020,30,Home,7.1,2.6,0.9,0.3,0.4,0.8,Nassir Little,,1629642.0,-7.3,0.032,0.111,0.16,0.567,0.069
1021,24,Road,6.0,2.6,1.0,0.4,0.3,0.5,Nassir Little,,1629642.0,-10.8,0.023,0.136,0.154,0.539,0.084
1023,1,Home,17.0,4.0,3.0,0.0,0.0,1.0,Nate Williams,,1631466.0,-31.5,0.086,0.038,0.171,0.66,0.125
1024,4,Road,9.0,2.8,1.8,0.8,0.5,0.8,Nate Williams,,1631466.0,-3.5,0.065,0.04,0.128,0.656,0.092
1026,38,ALL,3.7,1.5,0.3,0.3,0.2,0.6,Nathan Knight,MIN,1630233.0,-2.3,0.072,0.118,0.177,0.655,0.065
1027,17,Home,5.1,1.8,0.4,0.5,0.1,0.6,Nathan Knight,,1630233.0,6.3,0.09,0.096,0.19,0.646,0.05
1025,21,Road,2.5,1.2,0.3,0.1,0.2,0.5,Nathan Knight,,1630233.0,-13.6,0.051,0.146,0.161,0.67,0.086
1028,68,ALL,11.5,4.9,1.1,0.6,0.8,1.4,Naz Reid,MIN,1629675.0,-4.2,0.058,0.205,0.242,0.617,0.098
1029,33,Home,10.1,5.1,1.1,0.6,0.9,1.4,Naz Reid,,1629675.0,-3.6,0.061,0.223,0.23,0.585,0.098
1030,35,Road,12.8,4.7,1.2,0.6,0.7,1.3,Naz Reid,,1629675.0,-4.7,0.055,0.189,0.253,0.643,0.098
1033,5,ALL,2.4,2.2,0.2,0.0,0.4,0.2,Neemias Queta,SAC,1629674.0,-43.5,0.135,0.214,0.141,0.607,0.067
1031,3,Home,4.0,2.7,0.0,0.0,0.3,0.3,Neemias Queta,,1629674.0,-46.3,0.1,0.217,0.167,0.676,0.0
1032,2,Road,0.0,1.5,0.5,0.0,0.5,0.0,Neemias Queta,,1629674.0,-33.3,0.286,0.2,0.056,0.0,0.25
1034,17,ALL,2.1,2.7,0.6,0.9,0.6,0.8,Nerlens Noel,TOT,203457.0,-16.8,0.047,0.189,0.113,0.424,0.074
1037,76,ALL,12.6,9.2,1.9,0.9,2.5,1.3,Nic Claxton,BRK,1629651.0,3.7,0.088,0.213,0.155,0.691,0.091
1035,37,Home,12.7,9.9,2.1,0.9,2.2,1.4,Nic Claxton,,1629651.0,6.5,0.093,0.219,0.158,0.67,0.096
1036,39,Road,12.6,8.6,1.7,0.8,2.7,1.2,Nic Claxton,,1629651.0,0.9,0.083,0.206,0.151,0.712,0.086
1039,65,ALL,8.2,6.4,0.6,0.2,1.1,0.9,Nick Richards,CHO,1630208.0,-4.5,0.113,0.21,0.151,0.676,0.046
1040,33,Home,7.5,6.6,0.7,0.1,1.2,0.9,Nick Richards,,1630208.0,-4.1,0.104,0.219,0.139,0.666,0.05
1038,32,Road,8.9,6.2,0.5,0.2,0.9,0.9,Nick Richards,,1630208.0,-5.0,0.123,0.2,0.163,0.685,0.041
1043,59,ALL,6.2,1.7,1.8,0.5,0.4,0.9,Nickeil Alexander-Walker,TOT,1629638.0,-2.0,0.017,0.095,0.177,0.565,0.168
1042,28,Home,5.7,2.0,1.8,0.5,0.4,1.0,Nickeil Alexander-Walker,,1629638.0,1.1,0.012,0.114,0.173,0.541,0.16
1041,31,Road,6.6,1.5,1.9,0.5,0.4,0.9,Nickeil Alexander-Walker,,1629638.0,-4.9,0.02,0.077,0.181,0.584,0.177
1045,78,ALL,6.1,3.8,1.6,0.7,0.6,0.6,Nicolas Batum,LAC,201587.0,4.5,0.036,0.135,0.111,0.594,0.095
1046,40,Home,5.7,3.8,1.6,0.8,0.4,0.7,Nicolas Batum,,201587.0,8.5,0.037,0.138,0.111,0.571,0.095
1044,38,Road,6.6,3.9,1.6,0.6,0.7,0.6,Nicolas Batum,,201587.0,0.6,0.036,0.132,0.11,0.617,0.094
1047,69,ALL,24.5,11.8,9.8,1.3,0.7,3.6,Nikola Jokic,DEN,203999.0,12.5,0.08,0.283,0.263,0.701,0.412
1048,35,Home,24.8,13.1,11.1,1.3,0.7,3.4,Nikola Jokic,,203999.0,19.8,0.081,0.31,0.256,0.709,0.446
1049,34,Road,24.2,10.6,8.5,1.2,0.6,3.8,Nikola Jokic,,203999.0,4.9,0.079,0.254,0.271,0.694,0.373
1050,15,ALL,5.5,2.1,0.7,0.5,0.1,0.7,Nikola Jovic,MIA,1631107.0,-3.5,0.043,0.119,0.185,0.53,0.076
1052,7,Home,4.4,1.4,0.0,0.1,0.3,0.6,Nikola Jovic,,1631107.0,-11.9,0.033,0.17,0.226,0.565,0.0
1051,8,Road,6.4,2.6,1.2,0.8,0.0,0.8,Nikola Jovic,,1631107.0,0.0,0.048,0.101,0.168,0.511,0.108
1053,82,ALL,17.6,11.0,3.2,0.7,0.7,1.7,Nikola Vucevic,CHI,202696.0,-0.5,0.062,0.274,0.218,0.594,0.146
1054,41,Home,17.0,11.3,3.4,0.8,0.9,1.6,Nikola Vucevic,,202696.0,-1.0,0.066,0.284,0.217,0.584,0.157
1055,41,Road,18.3,10.7,3.0,0.7,0.5,1.8,Nikola Vucevic,,202696.0,-0.1,0.059,0.265,0.219,0.604,0.135
1056,23,ALL,1.1,2.1,0.3,0.1,0.3,0.5,Noah Vonleh,BOS,203943.0,-1.4,0.11,0.174,0.09,0.502,0.051
1057,60,ALL,17.0,2.9,1.8,0.8,0.3,1.7,Norman Powell,LAC,1626181.0,-3.8,0.015,0.093,0.251,0.612,0.115
1058,27,Home,17.6,2.4,1.8,1.0,0.4,1.3,Norman Powell,,1626181.0,-1.0,0.012,0.079,0.255,0.603,0.116
1059,33,Road,16.5,3.3,1.8,0.7,0.2,2.0,Norman Powell,,1626181.0,-6.2,0.018,0.104,0.248,0.621,0.114
1061,67,ALL,16.8,5.0,2.0,1.9,0.7,2.0,OG Anunoby,TOR,1628384.0,3.0,0.037,0.11,0.192,0.586,0.08
1062,32,Home,18.4,5.3,2.2,2.0,0.7,2.1,OG Anunoby,,1628384.0,6.9,0.044,0.113,0.2,0.609,0.09
1060,35,Road,15.3,4.6,1.8,1.8,0.8,1.9,OG Anunoby,,1628384.0,-0.6,0.031,0.107,0.184,0.563,0.071
1065,67,ALL,7.4,2.8,1.0,0.3,0.2,0.6,Obi Toppin,NYK,1630167.0,2.4,0.026,0.139,0.187,0.565,0.091
1064,34,Home,7.5,2.7,0.9,0.4,0.3,0.5,Obi Toppin,,1630167.0,6.9,0.026,0.142,0.188,0.584,0.081
1063,33,Road,7.3,2.8,1.1,0.3,0.1,0.6,Obi Toppin,,1630167.0,-2.1,0.026,0.137,0.186,0.546,0.101
1068,59,ALL,7.9,2.1,1.1,0.3,0.3,0.7,Ochai Agbaji,UTA,1630534.0,-0.2,0.034,0.058,0.154,0.561,0.072
1067,33,Home,6.9,2.2,1.0,0.3,0.2,0.7,Ochai Agbaji,,1630534.0,4.2,0.036,0.068,0.152,0.546,0.072
1066,26,Road,9.2,1.8,1.3,0.3,0.3,0.7,Ochai Agbaji,,1630534.0,-4.8,0.032,0.046,0.156,0.576,0.071
1071,9,ALL,4.0,3.4,0.4,0.1,0.6,0.4,Olivier Sarr,OKC,1630846.0,6.8,0.09,0.147,0.13,0.544,0.048
1069,3,Home,8.0,6.0,0.3,0.3,0.0,0.3,Olivier Sarr,,1630846.0,14.2,0.063,0.203,0.156,0.551,0.022
1070,6,Road,2.0,2.2,0.5,0.0,0.8,0.5,Olivier Sarr,,1630846.0,-1.7,0.114,0.083,0.102,0.53,0.079
1074,9,ALL,4.4,2.6,0.2,0.2,0.2,0.4,Omer Yurtseven,MIA,1630209.0,1.7,0.089,0.179,0.159,0.675,0.035
1073,4,Home,6.0,3.0,0.0,0.2,0.5,0.2,Omer Yurtseven,,1630209.0,-5.5,0.077,0.225,0.17,0.68,0.0
1072,5,Road,3.2,2.2,0.4,0.2,0.0,0.6,Omer Yurtseven,,1630209.0,9.6,0.098,0.136,0.149,0.667,0.074
1076,80,ALL,9.9,7.2,1.0,0.7,1.3,1.0,Onyeka Okongwu,ATL,1630168.0,1.8,0.117,0.19,0.15,0.678,0.06
1075,41,Home,9.9,7.1,1.0,0.7,1.3,0.9,Onyeka Okongwu,,1630168.0,1.3,0.113,0.188,0.145,0.679,0.059
1077,39,Road,9.9,7.3,1.0,0.7,1.3,1.2,Onyeka Okongwu,,1630168.0,2.3,0.121,0.193,0.156,0.677,0.061
1079,31,ALL,3.7,4.1,0.8,0.4,0.4,0.5,Orlando Robinson,MIA,1631115.0,3.8,0.108,0.201,0.116,0.565,0.086
1078,15,Home,3.3,4.6,0.9,0.2,0.4,0.5,Orlando Robinson,,1631115.0,5.0,0.119,0.212,0.093,0.611,0.094
1080,16,Road,4.2,3.6,0.8,0.6,0.4,0.6,Orlando Robinson,,1631115.0,2.6,0.095,0.189,0.141,0.535,0.079
1083,65,ALL,6.1,3.4,0.7,0.5,0.2,0.5,Oshae Brissett,IND,1629052.0,0.6,0.054,0.144,0.155,0.52,0.055
1082,32,Home,6.6,3.3,0.6,0.5,0.1,0.5,Oshae Brissett,,1629052.0,3.0,0.056,0.137,0.162,0.517,0.045
1081,33,Road,5.7,3.4,0.8,0.5,0.3,0.5,Oshae Brissett,,1629052.0,-1.8,0.053,0.15,0.147,0.523,0.065
1086,8,ALL,5.5,2.4,1.0,1.4,0.0,0.5,Otto Porter Jr.,TOR,203490.0,-5.0,0.038,0.096,0.104,0.656,0.078
1085,2,Home,8.0,4.5,1.5,2.0,0.0,1.0,Otto Porter Jr.,,203490.0,-1.1,0.071,0.109,0.125,0.673,0.107
1084,6,Road,4.7,1.7,0.8,1.2,0.0,0.3,Otto Porter Jr.,,203490.0,-6.6,0.019,0.09,0.094,0.647,0.067
1088,39,ALL,4.9,2.7,1.2,0.4,0.2,0.7,Ousmane Dieng,OKC,1631172.0,2.9,0.03,0.141,0.154,0.505,0.108
1087,19,Home,5.5,3.1,1.4,0.3,0.2,0.8,Ousmane Dieng,,1631172.0,1.5,0.034,0.156,0.147,0.553,0.109
1089,20,Road,4.4,2.4,1.0,0.4,0.2,0.6,Ousmane Dieng,,1631172.0,4.5,0.026,0.127,0.163,0.458,0.108
1090,75,ALL,3.5,3.9,0.8,0.5,0.2,0.6,P.J. Tucker,PHI,200782.0,4.0,0.055,0.108,0.066,0.566,0.04
1091,40,Home,3.3,4.5,0.9,0.6,0.2,0.6,P.J. Tucker,,200782.0,8.2,0.062,0.116,0.061,0.552,0.042
1092,35,Road,3.8,3.3,0.7,0.4,0.2,0.6,P.J. Tucker,,200782.0,-1.2,0.046,0.097,0.071,0.58,0.038
1093,73,ALL,15.7,4.9,2.4,0.9,1.1,1.5,P.J. Washington,CHO,1629023.0,-7.2,0.028,0.118,0.2,0.542,0.107
1094,33,Home,16.9,4.8,2.6,0.8,1.2,1.4,P.J. Washington,,1629023.0,-5.9,0.029,0.115,0.209,0.564,0.121
1095,40,Road,14.7,5.0,2.2,1.0,1.0,1.6,P.J. Washington,,1629023.0,-8.3,0.027,0.12,0.193,0.523,0.095
1096,16,ALL,1.4,0.9,0.6,0.4,0.1,0.3,PJ Dozier,SAC,1628408.0,-12.9,0.012,0.171,0.203,0.333,0.196
1097,72,ALL,20.0,6.9,3.7,0.8,0.5,2.8,Paolo Banchero,ORL,1631094.0,-4.2,0.035,0.174,0.272,0.529,0.171
1098,36,Home,19.5,7.3,3.9,0.7,0.4,2.7,Paolo Banchero,,1631094.0,-2.7,0.044,0.178,0.266,0.534,0.174
1099,36,Road,20.4,6.5,3.6,1.0,0.7,2.9,Paolo Banchero,,1631094.0,-5.7,0.026,0.17,0.278,0.525,0.167
