,GP,GROUP_VALUE,PTS,REB,AST,STL,BLK,TOV,PLAYER_NAME,period,PLAYER_ID,NET_RATING,OREB_PCT,DREB_PCT,USG_PCT,TS_PCT,AST_PCT
592,58,2022-23,5.8,1.7,2.4,0.3,0.2,0.8,James Harden,2,201935,3.6,0.027,0.159,0.268,0.564,0.41
593,58,2022-23,4.1,1.3,2.7,0.3,0.1,0.9,James Harden,3,201935,0,0.018,0.152,0.219,0.646,0.446
594,56,2022-23,5.6,1.6,2.4,0.3,0.2,0.9,James Harden,4,201935,13.8,0.013,0.151,0.257,0.611,0.405
595,27,2022-23,2.5,0.6,0.4,0.1,0.1,0.2,Jaden Hardy,1,1630702,-20.1,0.014,0.127,0.208,0.58,0.128
596,38,2022-23,2.8,0.7,0.6,0.1,0.1,0.4,Jaden Hardy,2,1630702,-4.7,0.019,0.099,0.262,0.494,0.187
597,30,2022-23,3,0.6,0.5,0.2,0,0.3,Jaden Hardy,3,1630702,8.3,0.014,0.113,0.225,0.665,0.147
598,36,2022-23,4.2,0.8,0.5,0.2,0.1,0.5,Jaden Hardy,4,1630702,-1.8,0.013,0.102,0.278,0.576,0.128
599,1,2022-23,2,0,0,0,0,0,Ron Harper Jr.,1,1631199,8.3,0,0,0.333,1,0
600,1,2022-23,0,3,0,0,0,0,Ron Harper Jr.,2,1631199,54.5,0.25,0.4,0.067,0,0
601,1,2022-23,0,0,1,0,0,0,Ron Harper Jr.,3,1631199,-16.7,0,0,0.143,0,0.333
602,9,2022-23,2,0.4,0.3,0,0.1,0,Ron Harper Jr.,4,1631199,20.1,0.041,0.061,0.14,0.67,0.115
603,48,2022-23,2.8,0.7,0.5,0.4,0.1,0.2,Gary Harris,1,203914,-0.4,0.008,0.089,0.136,0.617,0.079
604,48,2022-23,1.7,0.5,0.4,0.1,0.1,0.2,Gary Harris,2,203914,-11.9,0.029,0.054,0.142,0.508,0.088
605,46,2022-23,2.9,0.7,0.3,0.4,0.1,0.1,Gary Harris,3,203914,1.3,0.027,0.075,0.119,0.699,0.043
606,34,2022-23,1.4,0.2,0.2,0,0,0.1,Gary Harris,4,203914,-0.6,0.007,0.034,0.088,0.728,0.062
607,60,2022-23,2.5,0.6,0.5,0.1,0,0.1,Joe Harris,1,203925,4.9,0.027,0.082,0.158,0.648,0.112
608,72,2022-23,2.5,0.6,0.4,0.1,0.1,0.2,Joe Harris,2,203925,-1.5,0.008,0.098,0.154,0.674,0.101
609,63,2022-23,2.1,0.7,0.3,0.2,0,0.2,Joe Harris,3,203925,-4.3,0.015,0.093,0.14,0.569,0.07
610,56,2022-23,1.8,0.6,0.4,0.2,0.1,0.1,Joe Harris,4,203925,-2.2,0.015,0.079,0.11,0.576,0.079
611,12,2022-23,2,0.7,0.1,0.1,0.1,0.3,Kevon Harris,1,1630284,-1.6,0.05,0.078,0.15,0.648,0.022
612,28,2022-23,1.9,0.8,0.1,0.2,0.1,0.2,Kevon Harris,2,1630284,0.7,0.057,0.079,0.111,0.719,0.027
613,20,2022-23,1.7,1.2,0.1,0.1,0,0.3,Kevon Harris,3,1630284,-18.4,0.08,0.146,0.151,0.518,0.036
614,28,2022-23,1.1,0.6,0.4,0.2,0,0.2,Kevon Harris,4,1630284,12.3,0.041,0.08,0.124,0.407,0.09
615,74,2022-23,4.4,1.8,0.6,0.2,0.1,0.2,Tobias Harris,1,202699,6.6,0.031,0.181,0.208,0.586,0.109
616,74,2022-23,4.2,1.3,0.6,0.3,0.2,0.3,Tobias Harris,2,202699,3.2,0.025,0.137,0.176,0.664,0.104
617,73,2022-23,3.6,1.2,0.9,0.2,0.1,0.4,Tobias Harris,3,202699,0.5,0.023,0.128,0.187,0.578,0.148
618,67,2022-23,2.6,1.4,0.5,0.2,0.1,0.2,Tobias Harris,4,202699,13.3,0.038,0.153,0.147,0.569,0.091
619,76,2022-23,2.2,1.7,0.9,0.2,0,0.4,Josh Hart,1,1628404,1.2,0.045,0.193,0.125,0.617,0.15
620,75,2022-23,2.8,2.1,1.2,0.4,0.1,0.4,Josh Hart,2,1628404,8,0.057,0.17,0.13,0.588,0.167
621,75,2022-23,2.2,1.9,1,0.4,0.1,0.3,Josh Hart,3,1628404,10.2,0.078,0.179,0.118,0.62,0.166
622,70,2022-23,2.7,2.3,0.9,0.3,0.1,0.5,Josh Hart,4,1628404,3.5,0.063,0.201,0.12,0.67,0.134
623,81,2022-23,1.2,1.5,0.3,0.2,0.2,0.2,Isaiah Hartenstein,1,1628392,10.3,0.128,0.195,0.11,0.604,0.083
624,79,2022-23,1.4,1.8,0.5,0.2,0.2,0.1,Isaiah Hartenstein,2,1628392,6.8,0.128,0.21,0.107,0.553,0.119
625,81,2022-23,1.1,1.5,0.2,0.1,0.2,0.2,Isaiah Hartenstein,3,1628392,-1.1,0.116,0.175,0.109,0.515,0.047
626,74,2022-23,1.4,2,0.3,0.2,0.2,0.3,Isaiah Hartenstein,4,1628392,3.6,0.123,0.193,0.102,0.594,0.077
627,67,2022-23,2,0.8,0.3,0.1,0.1,0.2,Sam Hauser,1,1630573,12.5,0.015,0.131,0.145,0.649,0.095
628,68,2022-23,1.9,0.6,0.3,0.1,0.1,0.1,Sam Hauser,2,1630573,8,0.022,0.102,0.143,0.623,0.079
629,61,2022-23,1.8,0.7,0.2,0.1,0,0,Sam Hauser,3,1630573,15.2,0.04,0.105,0.126,0.685,0.067
630,69,2022-23,2,1,0.2,0.1,0.1,0.1,Sam Hauser,4,1630573,-2.1,0.033,0.143,0.15,0.597,0.063
631,27,2022-23,1.7,0.8,0.2,0.2,0.1,0.2,Jaxson Hayes,1,1629637,3.3,0.047,0.162,0.149,0.611,0.071
632,31,2022-23,1.5,1,0.4,0.1,0.1,0.3,Jaxson Hayes,2,1629637,-7.1,0.053,0.124,0.124,0.594,0.112
633,24,2022-23,1.8,0.9,0.1,0.2,0.2,0.1,Jaxson Hayes,3,1629637,-16.6,0.059,0.14,0.137,0.679,0.054
634,42,2022-23,2.2,1.3,0.3,0.2,0.2,0.3,Jaxson Hayes,4,1629637,-4.4,0.07,0.179,0.172,0.572,0.086
635,76,2022-23,3.4,0.8,1.7,0.3,0.1,0.7,Killian Hayes,1,1630165,-15.4,0.012,0.083,0.21,0.482,0.301
636,75,2022-23,2.1,0.7,1.4,0.3,0.1,0.6,Killian Hayes,2,1630165,-8.4,0.015,0.089,0.193,0.433,0.324
637,74,2022-23,2.3,0.8,1.9,0.4,0.1,0.5,Killian Hayes,3,1630165,-4.3,0.018,0.097,0.18,0.418,0.333
638,70,2022-23,2.7,0.6,1.3,0.3,0.1,0.5,Killian Hayes,4,1630165,-17.6,0.004,0.104,0.221,0.47,0.35
639,50,2022-23,4.8,1,1.1,0.2,0.1,0.6,Gordon Hayward,1,202330,-1.7,0.011,0.102,0.221,0.612,0.182
640,50,2022-23,3.6,1.1,1.1,0.2,0,0.5,Gordon Hayward,2,202330,-10.7,0.017,0.129,0.201,0.572,0.202
641,49,2022-23,3.6,1.1,1.3,0.2,0,0.5,Gordon Hayward,3,202330,-1.6,0.025,0.101,0.189,0.542,0.208
642,47,2022-23,2.9,1.1,0.7,0.2,0.1,0.3,Gordon Hayward,4,202330,1.7,0.025,0.114,0.173,0.519,0.151
643,67,2022-23,4.8,1.6,1.5,0.2,0,0.7,Tyler Herro,1,1629639,-1.8,0.013,0.172,0.249,0.524,0.232
644,66,2022-23,5.1,1.2,1,0.2,0,0.6,Tyler Herro,2,1629639,7.8,0.01,0.146,0.259,0.59,0.201
645,65,2022-23,4.9,1.4,0.9,0.2,0.1,0.6,Tyler Herro,3,1629639,-4.2,0.015,0.155,0.246,0.531,0.155
646,62,2022-23,5.9,1.3,0.9,0.2,0,0.6,Tyler Herro,4,1629639,9.4,0.009,0.141,0.248,0.624,0.165
647,80,2022-23,4.4,1.3,0.9,0.3,0,0.6,Buddy Hield,1,1627741,-10.8,0.025,0.138,0.214,0.602,0.147
648,79,2022-23,3.6,1.1,0.7,0.2,0,0.3,Buddy Hield,2,1627741,4,0.022,0.122,0.182,0.616,0.137
649,80,2022-23,5,1.5,0.7,0.2,0.1,0.5,Buddy Hield,3,1627741,-6.5,0.02,0.144,0.22,0.619,0.112
650,73,2022-23,4.2,1.2,0.6,0.4,0.1,0.3,Buddy Hield,4,1627741,8.7,0.042,0.115,0.202,0.626,0.131
651,40,2022-23,1.5,0.9,0.3,0.3,0.2,0.3,Haywood Highsmith,1,1629312,-13.5,0.062,0.122,0.135,0.545,0.097
652,40,2022-23,1.4,1.4,0.3,0.2,0.2,0.2,Haywood Highsmith,2,1629312,8.3,0.048,0.142,0.103,0.493,0.054
653,43,2022-23,1,1,0.2,0.1,0,0.3,Haywood Highsmith,3,1629312,-16.7,0.063,0.137,0.121,0.44,0.061
654,45,2022-23,1.6,1.1,0.2,0.3,0.1,0.3,Haywood Highsmith,4,1629312,-3.5,0.054,0.14,0.127,0.584,0.061
655,47,2022-23,1,0.3,0.4,0.2,0.1,0.1,Aaron Holiday,1,1628988,-10.9,0.012,0.055,0.114,0.427,0.103
656,41,2022-23,1.2,0.5,0.4,0.2,0.1,0.2,Aaron Holiday,2,1628988,-2.4,0.027,0.085,0.13,0.411,0.096
657,42,2022-23,1.5,0.3,0.7,0.2,0,0.1,Aaron Holiday,3,1628988,7.2,0.027,0.041,0.108,0.645,0.169
658,46,2022-23,1.9,0.5,0.6,0.2,0.1,0.3,Aaron Holiday,4,1628988,11,0.049,0.057,0.167,0.631,0.176
659,66,2022-23,4.9,1.4,2.1,0.2,0.1,0.8,Jrue Holiday,1,201950,17.9,0.044,0.101,0.227,0.59,0.298
660,67,2022-23,4.5,1.2,1.7,0.3,0.1,0.7,Jrue Holiday,2,201950,2.5,0.033,0.113,0.254,0.567,0.34
661,67,2022-23,5.7,1.5,2.3,0.2,0.1,0.8,Jrue Holiday,3,201950,4.8,0.039,0.113,0.254,0.583,0.346
662,62,2022-23,4.4,1,1.5,0.4,0.1,0.6,Jrue Holiday,4,201950,11.6,0.022,0.103,0.237,0.611,0.3
663,36,2022-23,0.8,0.6,0.2,0.2,0.1,0,Justin Holiday,1,203200,-12.8,0.005,0.107,0.107,0.326,0.08
664,37,2022-23,1.2,0.4,0.3,0.2,0.2,0.2,Justin Holiday,2,203200,-6.1,0.01,0.062,0.122,0.429,0.067
665,34,2022-23,1.3,0.2,0.2,0,0.1,0.1,Justin Holiday,3,203200,-19.7,0.006,0.053,0.115,0.57,0.071
666,37,2022-23,2.4,0.3,0.4,0.2,0.1,0.3,Justin Holiday,4,203200,1,0.005,0.05,0.181,0.596,0.105
667,17,2022-23,1.1,0.9,0.1,0,0,0.1,Richaun Holmes,1,1626158,-3.8,0.158,0.167,0.103,0.676,0.024
668,21,2022-23,1.2,0.9,0.1,0.1,0.1,0.3,Richaun Holmes,2,1626158,-11.3,0.072,0.148,0.126,0.64,0.035
669,19,2022-23,1.5,0.8,0.1,0,0.1,0.2,Richaun Holmes,3,1626158,-11.8,0.033,0.206,0.148,0.788,0.05
670,35,2022-23,1.7,0.9,0.1,0,0.2,0.1,Richaun Holmes,4,1626158,-8.9,0.079,0.121,0.141,0.631,0.047
671,63,2022-23,3,2,0.9,0.1,0.3,0.1,Al Horford,1,201143,13.1,0.039,0.173,0.136,0.603,0.137
672,63,2022-23,2.1,1.7,0.8,0.1,0.2,0.1,Al Horford,2,201143,5.6,0.043,0.179,0.099,0.629,0.142
673,63,2022-23,2.8,1.6,0.9,0.1,0.2,0.2,Al Horford,3,201143,2.6,0.039,0.162,0.132,0.619,0.146
674,52,2022-23,2.3,1,0.4,0.1,0.3,0.1,Al Horford,4,201143,13.1,0.034,0.115,0.109,0.707,0.08
675,55,2022-23,2.5,1.1,1.2,0.2,0.1,0.7,Talen Horton-Tucker,1,1629659,-8.5,0.045,0.132,0.266,0.431,0.288
676,54,2022-23,3.5,0.7,1.1,0.2,0.1,0.6,Talen Horton-Tucker,2,1629659,6.4,0.009,0.1,0.269,0.525,0.274
677,55,2022-23,2.8,1,1.2,0.3,0.1,0.5,Talen Horton-Tucker,3,1629659,1.4,0.026,0.124,0.229,0.49,0.275
678,55,2022-23,3.8,1,1.1,0.1,0.2,0.4,Talen Horton-Tucker,4,1629659,1,0.036,0.114,0.237,0.584,0.266
679,36,2022-23,1.5,0.5,0.3,0.1,0,0.1,Danuel House Jr.,1,1627863,-4.8,0.006,0.107,0.115,0.618,0.089
680,43,2022-23,1.5,0.5,0.2,0,0.1,0.2,Danuel House Jr.,2,1627863,3.4,0.017,0.097,0.122,0.642,0.061
681,39,2022-23,1.5,0.5,0.2,0.1,0,0.1,Danuel House Jr.,3,1627863,4.9,0.006,0.104,0.129,0.606,0.062
682,47,2022-23,1.9,0.6,0.3,0.1,0.1,0.2,Danuel House Jr.,4,1627863,-1.5,0.018,0.111,0.157,0.563,0.084
683,35,2022-23,0.6,0.5,0.1,0,0,0,Caleb Houstan,1,1631216,-22,0.041,0.082,0.094,0.356,0.03
684,37,2022-23,1.4,0.8,0.2,0.1,0.1,0.2,Caleb Houstan,2,1631216,-16.6,0.044,0.095,0.113,0.51,0.053
685,33,2022-23,1.2,0.5,0.2,0.1,0.1,0.1,Caleb Houstan,3,1631216,-1.9,0.047,0.054,0.106,0.545,0.046
686,45,2022-23,1.8,0.8,0.3,0.1,0,0.1,Caleb Houstan,4,1631216,9.3,0.035,0.093,0.108,0.552,0.061
687,75,2022-23,3.7,1,0.9,0.3,0.1,0.3,Kevin Huerter,1,1628989,4.4,0.023,0.106,0.201,0.537,0.154
688,74,2022-23,3.8,0.8,0.7,0.1,0,0.3,Kevin Huerter,2,1628989,3,0.014,0.096,0.19,0.648,0.132
689,74,2022-23,4.1,0.8,0.9,0.4,0.1,0.4,Kevin Huerter,3,1628989,3.3,0.021,0.086,0.201,0.613,0.144
690,61,2022-23,4.6,1,0.6,0.3,0.1,0.3,Kevin Huerter,4,1628989,8,0.02,0.113,0.195,0.699,0.108
691,3,2022-23,3,2,0.3,0.3,0.3,0,Jay Huff,1,1630643,-8.9,0,0.333,0.167,0.712,0.111
692,3,2022-23,4.7,1.3,0.7,0,0.3,0,Jay Huff,2,1630643,-9.6,0.111,0.1,0.143,1.19,0.167
693,3,2022-23,3.3,0.3,0.3,0,0.3,0.3,Jay Huff,3,1630643,-16.3,0,0.111,0.167,1.05,0.067
694,7,2022-23,2.6,1.4,0.9,0.3,0.1,0.6,Jay Huff,4,1630643,9.3,0.082,0.118,0.153,0.597,0.158
695,67,2022-23,4.4,1.1,0.5,0.2,0.1,0.3,De'Andre Hunter,1,1629631,-2.8,0.012,0.123,0.201,0.559,0.079
696,66,2022-23,3.3,1.1,0.3,0.1,0.1,0.4,De'Andre Hunter,2,1629631,1.6,0.027,0.117,0.196,0.523,0.053
697,65,2022-23,5,1.2,0.4,0.1,0.1,0.3,De'Andre Hunter,3,1629631,5.6,0.02,0.111,0.203,0.598,0.053
698,61,2022-23,3.1,0.9,0.2,0.1,0,0.3,De'Andre Hunter,4,1629631,-8.4,0.029,0.09,0.169,0.568,0.049
699,55,2022-23,1.9,0.4,0.7,0.1,0,0.3,Bones Hyland,1,1630538,-4.5,0.023,0.068,0.272,0.419,0.245
700,56,2022-23,3.9,0.6,0.8,0.2,0.1,0.4,Bones Hyland,2,1630538,-10.2,0.017,0.102,0.285,0.6,0.219
701,50,2022-23,2.5,0.5,0.7,0.1,0.1,0.4,Bones Hyland,3,1630538,-3.4,0.03,0.095,0.271,0.5,0.257
702,51,2022-23,4.1,1.1,1.1,0.3,0.1,0.5,Bones Hyland,4,1630538,-2.8,0.009,0.155,0.257,0.578,0.259
703,46,2022-23,2,0.8,1,0.2,0.1,0.4,Joe Ingles,1,204060,-5,0.02,0.103,0.126,0.635,0.205
704,46,2022-23,1.5,0.7,0.8,0.3,0,0.3,Joe Ingles,2,204060,7.8,0.01,0.09,0.117,0.511,0.149
705,46,2022-23,2.4,1,1,0.2,0,0.2,Joe Ingles,3,204060,2.2,0.007,0.14,0.121,0.712,0.193
706,32,2022-23,1.4,0.5,0.7,0.2,0,0.4,Joe Ingles,4,204060,8.8,0.012,0.066,0.12,0.611,0.164
707,45,2022-23,8,2.1,1.8,0.2,0.1,1,Brandon Ingram,1,1627742,2.8,0.023,0.169,0.306,0.613,0.277
708,45,2022-23,4.1,1,1.4,0.2,0.1,0.6,Brandon Ingram,2,1627742,-0.3,0.01,0.129,0.282,0.508,0.296
709,42,2022-23,8.2,1.7,1.6,0.2,0.2,1.1,Brandon Ingram,3,1627742,-0.2,0.016,0.149,0.319,0.589,0.244
710,39,2022-23,5.6,0.9,1.3,0.2,0.1,0.7,Brandon Ingram,4,1627742,11.3,0.008,0.118,0.32,0.603,0.299
711,60,2022-23,5.6,1.2,1.1,0.2,0.1,0.4,Kyrie Irving,1,202681,5,0.03,0.105,0.255,0.615,0.185
712,60,2022-23,6.2,1.2,1.3,0.3,0.1,0.6,Kyrie Irving,2,202681,4.6,0.029,0.106,0.268,0.598,0.217
713,60,2022-23,5.9,1,1.6,0.3,0.3,0.4,Kyrie Irving,3,202681,8.4,0.019,0.092,0.265,0.577,0.259
714,58,2022-23,9.5,1.7,1.5,0.3,0.2,0.8,Kyrie Irving,4,202681,2,0.038,0.123,0.345,0.646,0.27
715,11,2022-23,2.6,2,0,0.5,0.3,0.1,Jonathan Isaac,1,1628371,-13.1,0.103,0.222,0.224,0.457,0
716,2,2022-23,0,1,0,0.5,0,0,Jonathan Isaac,2,1628371,19.6,0,0.667,0.1,0,0
717,11,2022-23,1.9,1,0.5,0.6,0.1,0.3,Jonathan Isaac,3,1628371,3.2,0.068,0.2,0.164,0.643,0.158
718,5,2022-23,1,1.8,0,0,0,0,Jonathan Isaac,4,1628371,-17,0.182,0.5,0.229,0.317,0
719,74,2022-23,4.2,1.3,1.4,0.2,0,0.8,Jaden Ivey,1,1631093,-18.7,0.034,0.111,0.231,0.547,0.262
720,73,2022-23,4.3,1,1.4,0.2,0.1,1,Jaden Ivey,2,1631093,-7.5,0.03,0.099,0.265,0.56,0.3
721,74,2022-23,3.7,0.9,1.4,0.2,0,0.7,Jaden Ivey,3,1631093,-17.9,0.028,0.093,0.238,0.501,0.279
722,72,2022-23,4,0.7,1,0.2,0.1,0.7,Jaden Ivey,4,1631093,-7.5,0.029,0.071,0.274,0.506,0.241
723,55,2022-23,2.3,1.5,0.2,0.2,0.6,0.2,Isaiah Jackson,1,1630543,-17.3,0.091,0.17,0.168,0.554,0.057
724,50,2022-23,2.4,1.5,0.4,0.1,0.5,0.3,Isaiah Jackson,2,1630543,7.8,0.115,0.189,0.177,0.645,0.105
725,50,2022-23,1.9,1,0.2,0.1,0.4,0.2,Isaiah Jackson,3,1630543,-9.9,0.083,0.117,0.154,0.61,0.066
726,54,2022-23,2.1,1.4,0.2,0.1,0.3,0.3,Isaiah Jackson,4,1630543,-0.8,0.111,0.154,0.159,0.584,0.057
727,66,2022-23,2.4,0.5,0.8,0.2,0,0.5,Reggie Jackson,1,202704,-4.1,0.017,0.061,0.185,0.554,0.192
728,68,2022-23,2.8,0.5,0.8,0.2,0,0.6,Reggie Jackson,2,202704,-12.5,0.017,0.067,0.221,0.489,0.188
729,64,2022-23,2.4,0.6,0.9,0.2,0,0.3,Reggie Jackson,3,202704,6.4,0.013,0.081,0.197,0.481,0.211
730,59,2022-23,3.1,0.6,1.1,0.1,0.1,0.4,Reggie Jackson,4,202704,3,0.013,0.074,0.215,0.539,0.259
731,63,2022-23,4.5,1.8,0.2,0.3,0.9,0.4,Jaren Jackson Jr.,1,1628991,15.4,0.05,0.171,0.224,0.621,0.044
732,63,2022-23,4.7,1.6,0.3,0.2,0.7,0.6,Jaren Jackson Jr.,2,1628991,9.3,0.057,0.16,0.282,0.59,0.056
733,63,2022-23,4,1.6,0.3,0.3,0.8,0.4,Jaren Jackson Jr.,3,1628991,14.6,0.059,0.147,0.215,0.601,0.049
734,59,2022-23,5.5,1.8,0.2,0.2,0.7,0.4,Jaren Jackson Jr.,4,1628991,0.6,0.063,0.159,0.251,0.641,0.046
735,55,2022-23,5.1,1.6,1.5,0.2,0.1,0.8,LeBron James,1,2544,-0.5,0.016,0.179,0.287,0.534,0.273
736,55,2022-23,7.9,2.3,1.8,0.2,0.2,0.8,LeBron James,2,2544,10.9,0.03,0.202,0.328,0.596,0.31
737,55,2022-23,7.1,2.2,1.5,0.3,0.2,0.8,LeBron James,3,2544,1.4,0.056,0.208,0.317,0.607,0.296
738,55,2022-23,8.4,2,1.9,0.2,0.2,0.8,LeBron James,4,2544,7.1,0.032,0.175,0.349,0.597,0.35
739,42,2022-23,1.4,0.4,0.6,0.1,0,0.2,Ty Jerome,1,1629660,-22.6,0,0.096,0.138,0.629,0.205
740,38,2022-23,2.9,0.5,0.7,0.2,0.1,0.1,Ty Jerome,2,1629660,12.6,0.009,0.076,0.176,0.639,0.177
741,39,2022-23,1.5,0.6,1.1,0.1,0,0.2,Ty Jerome,3,1629660,3.3,0.011,0.106,0.128,0.569,0.301
742,41,2022-23,1.9,0.5,1,0.1,0,0.2,Ty Jerome,4,1629660,-18,0.014,0.087,0.144,0.536,0.253
743,64,2022-23,2.2,0.5,0.3,0.1,0,0.1,Isaiah Joe,1,1630198,-4.5,0.011,0.094,0.169,0.573,0.077
744,65,2022-23,3.1,0.7,0.3,0.2,0,0.2,Isaiah Joe,2,1630198,9.3,0.023,0.118,0.199,0.666,0.083
745,65,2022-23,2.5,0.6,0.2,0.2,0,0.1,Isaiah Joe,3,1630198,14.8,0.028,0.098,0.142,0.732,0.063
746,64,2022-23,2.8,0.9,0.5,0.2,0.1,0.2,Isaiah Joe,4,1630198,1,0.014,0.117,0.169,0.543,0.115
747,42,2022-23,4.2,1.1,0.5,0.2,0,0.1,Cameron Johnson,1,1629661,11.2,0.023,0.127,0.19,0.699,0.088
748,41,2022-23,4.1,1.1,0.5,0.5,0,0.4,Cameron Johnson,2,1629661,1.7,0.035,0.104,0.22,0.564,0.101
749,41,2022-23,3.7,1.3,0.5,0.3,0.1,0.2,Cameron Johnson,3,1629661,9.7,0.023,0.13,0.186,0.594,0.1
750,35,2022-23,4.4,1.2,0.5,0.2,0.2,0.2,Cameron Johnson,4,1629661,1.7,0.035,0.124,0.218,0.625,0.114
751,63,2022-23,1.5,1,0.2,0.1,0.2,0.1,Jalen Johnson,1,1630552,6.6,0.051,0.181,0.143,0.561,0.081
752,64,2022-23,2.5,1.4,0.4,0.2,0.1,0.3,Jalen Johnson,2,1630552,2.2,0.05,0.255,0.186,0.637,0.11
753,57,2022-23,1.1,0.9,0.2,0.1,0.1,0.1,Jalen Johnson,3,1630552,-6.6,0.04,0.194,0.124,0.527,0.088
754,60,2022-23,1.4,1.2,0.4,0.1,0.2,0.1,Jalen Johnson,4,1630552,-2.8,0.047,0.223,0.156,0.453,0.133
755,63,2022-23,5.7,1.3,1.2,0.2,0,0.5,Keldon Johnson,1,1629640,-11.5,0.023,0.132,0.259,0.56,0.178
756,63,2022-23,4.8,1.2,0.8,0.1,0,0.5,Keldon Johnson,2,1629640,-6.3,0.02,0.127,0.246,0.558,0.152
757,62,2022-23,6.9,1.5,0.6,0.3,0,0.6,Keldon Johnson,3,1629640,-7.1,0.028,0.14,0.284,0.572,0.099
758,56,2022-23,5.2,1.2,0.4,0.1,0.1,0.4,Keldon Johnson,4,1629640,-20.8,0.031,0.134,0.304,0.518,0.097
759,16,2022-23,1.1,0.3,0.6,0.2,0,0.6,Keon Johnson,1,1630553,-22.1,0.033,0.06,0.24,0.335,0.18
760,19,2022-23,1.5,0.4,0.4,0.2,0.1,0.3,Keon Johnson,2,1630553,-40.8,0.025,0.09,0.233,0.427,0.194
761,19,2022-23,2.2,0.4,0.7,0.2,0.1,0.4,Keon Johnson,3,1630553,-13,0.039,0.054,0.247,0.53,0.269
762,36,2022-23,2.8,0.7,0.8,0.2,0.1,0.6,Keon Johnson,4,1630553,-7.1,0.019,0.104,0.234,0.523,0.236
763,69,2022-23,6.9,3.7,3.2,0.4,0.3,1.1,Nikola Jokic,1,203999,16,0.09,0.285,0.252,0.71,0.415
764,69,2022-23,5.6,2.5,2.2,0.3,0.1,0.7,Nikola Jokic,2,203999,12.9,0.104,0.259,0.266,0.675,0.418
765,69,2022-23,7.2,3.5,2.7,0.4,0.1,1.2,Nikola Jokic,3,203999,8.9,0.062,0.304,0.261,0.73,0.388
766,59,2022-23,5.5,2.5,2,0.2,0.2,0.7,Nikola Jokic,4,203999,10.7,0.064,0.282,0.277,0.69,0.435
767,21,2022-23,1.2,0.7,0.1,0,0.1,0.2,Damian Jones,1,1627745,-24.2,0.045,0.104,0.084,0.735,0.027
768,27,2022-23,1.4,1.4,0.1,0.1,0.3,0.3,Damian Jones,2,1627745,2.4,0.063,0.156,0.107,0.709,0.044
769,23,2022-23,1.3,1.3,0.1,0,0.2,0.1,Damian Jones,3,1627745,-28.9,0.12,0.172,0.089,0.759,0.042
770,32,2022-23,1.5,1.2,0.2,0.1,0.2,0.3,Damian Jones,4,1627745,5.5,0.088,0.156,0.12,0.696,0.058
771,66,2022-23,2.4,0.9,0.7,0.5,0.2,0.4,Herbert Jones,1,1630529,7.6,0.045,0.064,0.137,0.541,0.104
772,65,2022-23,2.4,1,0.5,0.4,0.1,0.3,Herbert Jones,2,1630529,5.5,0.059,0.09,0.159,0.611,0.105
773,65,2022-23,2.6,1.1,0.7,0.4,0.1,0.3,Herbert Jones,3,1630529,-3.1,0.048,0.093,0.139,0.524,0.108
774,56,2022-23,2.7,1.3,0.7,0.4,0.2,0.4,Herbert Jones,4,1630529,5.8,0.056,0.117,0.147,0.611,0.118
775,68,2022-23,2.5,1,1.8,0.3,0,0.3,Tre Jones,1,1630200,-6.4,0.015,0.122,0.171,0.47,0.31
776,67,2022-23,3.7,0.9,1.8,0.3,0,0.6,Tre Jones,2,1630200,-3.4,0.027,0.083,0.204,0.548,0.306
777,67,2022-23,3.2,0.9,1.7,0.4,0,0.2,Tre Jones,3,1630200,-5.3,0.027,0.103,0.178,0.521,0.31
778,65,2022-23,3.6,0.8,1.3,0.3,0,0.5,Tre Jones,4,1630200,-16.2,0.037,0.086,0.207,0.59,0.281
779,80,2022-23,2.8,0.6,1.3,0.2,0,0.2,Tyus Jones,1,1626145,5.2,0.014,0.081,0.191,0.561,0.302
780,80,2022-23,3,0.6,1.4,0.3,0,0.2,Tyus Jones,2,1626145,8.3,0.012,0.069,0.188,0.547,0.271
781,73,2022-23,2.6,0.8,1.1,0.3,0,0.3,Tyus Jones,3,1626145,-4.8,0.023,0.093,0.171,0.563,0.244
782,76,2022-23,2,0.6,1.5,0.3,0,0.2,Tyus Jones,4,1626145,-1.7,0.006,0.089,0.145,0.497,0.321
783,40,2022-23,1.5,0.8,0.2,0,0.2,0.2,Derrick Jones Jr.,1,1627884,17.5,0.084,0.112,0.141,0.597,0.073
784,48,2022-23,1.7,0.6,0.2,0.1,0.2,0.1,Derrick Jones Jr.,2,1627884,3.1,0.053,0.078,0.146,0.618,0.059
785,47,2022-23,1.7,0.9,0.1,0.2,0.2,0.1,Derrick Jones Jr.,3,1627884,10.8,0.095,0.103,0.146,0.629,0.02
786,59,2022-23,1.6,0.8,0.2,0.2,0.1,0.1,Derrick Jones Jr.,4,1627884,2.5,0.056,0.094,0.126,0.558,0.053
787,36,2022-23,1.7,1.6,0.3,0.2,0.1,0.4,DeAndre Jordan,1,201599,-2.1,0.058,0.358,0.165,0.745,0.1
788,37,2022-23,1.7,1.6,0.3,0.1,0.3,0.4,DeAndre Jordan,2,201599,-16.9,0.117,0.19,0.124,0.72,0.082
789,29,2022-23,1,1.4,0.2,0,0.1,0.3,DeAndre Jordan,3,201599,1.6,0.08,0.258,0.108,0.625,0.073
